Patient 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.00,0.00,0.04,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.00,0.00,0.00
0.00,0.00,0.02,0.04,0.00,0.05,0.03,0.01,0.00,0.01,0.02,0.02,0.00,0.06,0.03,0.04
0.00,0.00,0.04,0.00,0.00,0.05,0.00,0.01,0.02,0.00,0.01,0.00,0.00,0.00,0.03,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00
0.14,0.67,0.06,0.07,0.00,0.16,0.00,0.09,0.12,0.09,0.62,0.08,0.43,0.06,0.07,0.00
0.00,0.00,0.04,0.00,0.02,0.05,0.03,0.01,0.00,0.00,0.03,0.00,0.09,0.00,0.00,0.04
0.03,0.00,0.02,0.00,0.02,0.11,0.03,0.01,0.00,0.01,0.01,0.00,0.04,0.00,0.00,0.00
0.00,0.00,0.02,0.00,0.00,0.11,0.00,0.00,0.02,0.00,0.01,0.00,0.09,0.00,0.03,0.00
0.05,0.00,0.02,0.02,0.00,0.11,0.03,0.02,0.05,0.01,0.02,0.04,0.04,0.00,0.00,0.00
0.00,0.00,0.02,0.00,0.00,0.05,0.05,0.00,0.02,0.00,0.02,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.02,0.00,0.00,0.03,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00
0.03,0.06,0.10,0.03,0.02,0.00,0.03,0.00,0.05,0.03,0.02,0.02,0.00,0.06,0.00,0.04
0.00,0.06,0.08,0.00,0.02,0.05,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.04
0.05,0.00,0.04,0.00,0.05,0.05,0.00,0.01,0.00,0.00,0.00,0.00,0.04,0.06,0.03,0.00
0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.01,0.00,0.03,0.04,0.00,0.02,0.02,0.02,0.00,0.05,0.05,0.03
0.18,1.46,0.11,0.23,0.01,0.14,0.15,0.15,0.22,0.17,1.22,0.06,0.53,0.10,0.13,0.03
0.00,0.00,0.00,0.05,0.04,0.00,0.03,0.01,0.02,0.02,0.03,0.02,0.00,0.00,0.09,0.03
0.18,1.45,0.19,0.31,0.06,0.35,0.21,0.21,0.23,0.20,1.31,0.04,0.61,0.10,0.22,0.06
0.00,0.04,0.11,0.08,0.01,0.21,0.09,0.06,0.00,0.03,0.07,0.02,0.04,0.10,0.13,0.03
0.00,0.04,0.07,0.08,0.01,0.21,0.03,0.03,0.00,0.05,0.05,0.02,0.04,0.05,0.13,0.03
0.04,0.04,0.07,0.08,0.03,0.21,0.06,0.05,0.00,0.03,0.08,0.02,0.04,0.10,0.26,0.06
0.00,0.09,0.07,0.10,0.02,0.28,0.06,0.09,0.00,0.06,0.08,0.05,0.09,0.05,0.22,0.03
0.00,0.13,0.09,0.07,0.03,0.27,0.06,0.05,0.03,0.08,0.05,0.05,0.04,0.10,0.13,0.09
0.00,0.00,0.02,0.00,0.01,0.00,0.00,0.02,0.02,0.02,0.02,0.07,0.04,0.05,0.00,0.03
0.00,0.04,0.09,0.07,0.01,0.33,0.03,0.04,0.02,0.05,0.05,0.00,0.04,0.05,0.12,0.00
0.04,0.00,0.09,0.05,0.03,0.27,0.03,0.04,0.03,0.08,0.07,0.02,0.13,0.05,0.17,0.00
0.08,0.63,0.12,0.26,0.02,0.40,0.09,0.12,0.05,0.08,0.75,0.00,0.41,0.10,0.21,0.00
0.04,0.00,0.17,0.07,0.04,0.26,0.03,0.04,0.05,0.05,0.06,0.02,0.08,0.05,0.16,0.00
0.00,0.08,0.14,0.05,0.06,0.26,0.09,0.07,0.05,0.05,0.08,0.02,0.04,0.05,0.12,0.00
0.00,0.00,0.12,0.05,0.01,0.26,0.06,0.03,0.02,0.02,0.05,0.00,0.04,0.05,0.12,0.00
0.00,0.00,0.08,0.14,0.05,0.25,0.03,0.05,0.03,0.04,0.06,0.00,0.16,0.05,0.16,0.00
0.00,0.00,0.02,0.07,0.02,0.00,0.03,0.01,0.00,0.01,0.01,0.02,0.04,0.00,0.04,0.00
0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.02,0.00,0.01,0.03,0.00,0.00,0.00,0.04,0.02
0.00,0.00,0.09,0.08,0.01,0.23,0.00,0.02,0.03,0.01,0.04,0.00,0.04,0.09,0.14,0.00
0.00,0.00,0.12,0.08,0.01,0.40,0.00,0.04,0.06,0.03,0.05,0.06,0.04,0.05,0.14,0.07
0.00,0.00,0.08,0.06,0.01,0.39,0.00,0.02,0.01,0.01,0.04,0.00,0.04,0.04,0.14,0.00
0.00,0.04,0.12,0.08,0.03,0.22,0.00,0.05,0.03,0.01,0.09,0.05,0.03,0.04,0.10,0.00
0.04,0.00,0.00,0.02,0.03,0.00,0.05,0.03,0.07,0.01,0.03,0.05,0.03,0.00,0.03,0.02
0.00,0.00,0.07,0.06,0.01,0.21,0.03,0.05,0.03,0.01,0.04,0.03,0.03,0.04,0.10,0.02
0.00,0.00,0.03,0.00,0.02,0.05,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.04,0.03,0.02
0.00,0.00,0.08,0.13,0.03,0.21,0.07,0.06,0.08,0.02,0.07,0.08,0.10,0.04,0.10,0.02
0.00,0.00,0.08,0.06,0.01,0.21,0.02,0.03,0.01,0.01,0.04,0.00,0.03,0.04,0.10,0.00
0.00,0.00,0.11,0.08,0.03,0.21,0.05,0.05,0.03,0.05,0.07,0.05,0.03,0.13,0.13,0.02
0.00,0.00,0.09,0.07,0.02,0.21,0.02,0.05,0.01,0.01,0.05,0.00,0.03,0.04,0.10,0.00
0.00,0.10,0.10,0.11,0.03,0.35,0.05,0.05,0.05,0.02,0.05,0.04,0.03,0.21,0.09,0.02
0.00,0.03,0.05,0.05,0.02,0.00,0.07,0.02,0.03,0.05,0.01,0.01,0.00,0.04,0.03,0.00
0.00,0.00,0.07,0.09,0.01,0.19,0.09,0.04,0.01,0.02,0.04,0.04,0.10,0.04,0.12,0.02
0.03,0.00,0.01,0.02,0.03,0.00,0.02,0.02,0.00,0.02,0.01,0.01,0.00,0.00,0.03,0.02
0.00,0.00,0.05,0.07,0.03,25.15,0.05,0.03,0.01,0.02,0.03,0.03,0.06,0.04,0.09,0.00
0.00,0.03,0.07,0.08,0.03,0.19,0.07,0.07,0.06,0.04,0.06,0.03,0.06,0.04,0.11,0.04
0.00,0.00,0.00,0.05,0.04,0.00,0.05,0.02,0.01,0.04,0.04,0.04,0.03,0.00,0.06,0.02
0.03,0.00,0.06,0.08,0.01,0.18,0.02,0.05,0.01,0.01,0.04,0.01,0.03,0.08,0.11,0.02
0.03,0.00,0.07,0.06,0.04,0.18,0.07,0.04,0.01,0.05,0.04,0.03,0.03,0.04,0.08,0.02
0.00,0.00,0.06,0.08,0.04,0.18,0.05,0.04,0.01,0.02,0.04,0.01,0.03,0.04,0.08,0.00
0.00,0.03,0.10,0.08,0.03,0.18,0.02,0.06,0.04,0.01,0.04,0.06,0.06,0.04,0.11,0.02
0.09,0.00,0.10,0.08,0.07,0.18,0.07,0.10,0.04,0.05,0.07,0.03,0.03,0.04,0.08,0.02
0.00,0.00,0.04,0.06,0.02,0.23,0.02,0.04,0.02,0.01,0.04,0.01,0.03,0.08,0.08,0.00
0.03,0.03,0.05,0.14,0.02,0.23,0.04,0.07,0.04,0.03,0.05,0.06,0.03,0.08,0.08,0.02
0.03,0.06,0.03,0.03,0.06,0.00,0.02,0.02,0.05,0.02,0.05,0.01,0.06,0.00,0.00,0.04
0.00,0.03,0.05,0.08,0.02,0.17,0.02,0.02,0.02,0.01,0.04,0.03,0.03,0.04,0.08,0.00
0.03,0.03,0.05,0.06,0.01,0.21,0.02,0.04,0.02,0.03,0.05,0.03,0.06,0.04,0.10,0.02
0.03,0.00,0.03,0.06,0.03,0.21,0.00,0.03,0.02,0.02,0.05,0.01,0.03,0.07,0.07,0.00
0.05,0.00,0.02,0.01,0.02,0.00,0.02,0.01,0.00,0.01,0.02,0.00,0.00,0.00,0.02,0.00
0.00,0.00,0.05,0.07,0.01,0.20,0.00,0.02,0.01,0.02,0.05,0.00,0.00,0.07,0.05,0.00
0.03,0.06,0.03,0.06,0.02,0.20,0.00,0.04,0.01,0.01,0.05,0.03,0.00,0.07,0.07,0.00
0.00,0.00,0.06,0.08,0.03,0.20,0.04,0.03,0.01,0.04,0.05,0.01,0.00,0.07,0.07,0.00
0.00,0.00,0.05,0.04,0.02,0.24,0.00,0.03,0.01,0.03,0.03,0.01,0.03,0.07,0.07,0.00
0.00,0.00,0.04,0.05,0.04,0.20,0.02,0.04,0.05,0.03,0.06,0.04,0.00,0.07,0.05,0.02
0.03,0.05,0.04,0.05,0.03,0.04,0.02,0.01,0.02,0.06,0.03,0.06,0.05,0.00,0.07,0.02
0.08,0.05,0.05,0.08,0.01,0.19,0.00,0.03,0.02,0.04,0.05,0.06,0.03,0.07,0.05,0.00
0.03,0.00,0.04,0.03,0.03,0.19,0.00,0.02,0.01,0.02,0.04,0.00,0.00,0.07,0.05,0.04
0.00,0.05,0.04,0.05,0.03,0.27,0.00,0.04,0.02,0.04,0.06,0.02,0.03,0.07,0.05,0.00
0.05,0.03,0.05,0.04,0.02,0.00,0.00,0.01,0.01,0.01,0.02,0.01,0.03,0.00,0.00,0.02
0.03,0.00,0.03,0.03,0.01,0.19,0.00,0.04,0.02,0.02,0.04,0.00,0.00,0.07,0.04,0.02
0.10,0.03,0.08,0.08,0.02,0.19,0.04,0.03,0.02,0.04,0.05,0.02,0.05,0.11,0.09,0.00
0.00,0.05,0.04,0.06,0.05,0.18,0.00,0.04,0.06,0.03,0.04,0.06,0.02,0.07,0.04,0.02
0.03,0.03,0.04,0.03,0.04,0.04,0.00,0.04,0.02,0.04,0.02,0.02,0.05,0.00,0.09,0.02
0.02,0.00,0.03,0.05,0.02,0.07,0.00,0.01,0.01,0.03,0.02,0.07,0.02,0.10,0.07,0.00
0.00,0.00,0.05,0.05,0.02,0.04,0.02,0.02,0.01,0.04,0.03,0.02,0.02,0.07,0.04,0.02
0.02,0.02,0.01,0.00,0.02,0.07,0.00,0.03,0.04,0.04,0.04,0.00,0.02,0.03,0.00,0.02
0.00,0.00,0.02,0.00,0.01,0.04,0.00,0.02,0.02,0.03,0.03,0.00,0.00,0.10,0.08,0.02
0.00,0.00,0.02,0.00,0.00,0.07,0.00,0.01,0.00,0.00,0.02,0.01,0.00,0.00,0.00,0.00
0.05,41.11,14.90,0.06,18.54,23.79,23.13,0.06,0.04,17.71,38.17,0.02,0.05,0.03,0.06,31.07
0.19,0.61,17.40,0.08,20.31,0.11,24.61,24.31,0.21,19.34,0.58,49.64,25.65,24.50,0.15,33.75
0.00,0.02,0.02,0.01,0.03,0.04,0.04,0.03,0.02,0.03,0.03,0.03,0.00,0.07,0.04,0.05
0.00,0.00,0.00,0.04,0.00,24.98,0.02,0.02,0.00,0.01,0.02,0.01,0.00,0.03,0.02,0.00
0.00,0.02,0.03,0.02,0.03,0.03,0.04,0.01,0.00,0.00,0.01,0.02,0.00,0.03,0.02,0.00
0.05,0.02,0.02,0.02,0.02,0.00,0.04,0.05,0.03,0.03,0.03,0.02,0.00,0.00,0.02,0.03
0.00,0.00,0.00,0.01,0.02,0.00,0.04,0.01,0.02,0.01,0.02,0.00,0.05,0.00,0.00,0.02
0.02,0.09,0.05,0.06,0.06,0.07,0.05,0.03,0.04,0.03,0.06,0.05,0.02,0.03,0.02,0.07
0.09,0.35,0.04,0.01,0.00,0.03,0.02,0.05,0.03,0.05,0.15,0.00,0.02,0.07,0.06,0.02
0.00,0.00,0.00,0.02,0.00,0.00,0.04,0.01,0.01,0.02,0.00,0.01,0.00,0.00,0.00,0.02
0.00,0.00,0.01,0.01,0.00,0.07,0.04,0.01,0.00,0.01,0.02,0.00,0.00,0.03,0.00,0.00
0.00,0.02,0.02,0.02,0.01,0.03,0.04,0.03,0.00,0.00,0.01,0.01,0.02,0.00,0.00,0.02
0.02,0.02,0.02,0.02,0.04,0.07,0.04,0.01,0.02,0.02,0.03,0.03,0.00,0.00,0.04,0.03
0.04,0.05,0.02,0.00,0.00,0.00,0.00,0.01,0.00,0.03,0.02,0.00,0.00,0.04,0.03,0.05
0.00,0.00,0.07,0.00,0.00,0.00,0.02,0.04,0.00,0.01,0.01,0.00,0.00,0.00,0.03,0.10
0.02,0.02,0.02,0.00,0.02,0.05,0.00,0.00,0.00,0.00,0.02,0.02,0.03,0.00,0.03,0.00
0.00,0.00,0.02,0.00,0.05,0.00,0.00,0.03,0.04,0.01,0.02,0.02,0.00,0.00,0.10,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.02,0.01,0.01,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.02,0.00,0.00,0.00,0.02,0.01,0.02,0.04,0.01,0.00,0.00,0.04,0.06,0.00
0.02,0.11,0.00,0.00,0.02,0.00,0.02,0.04,0.04,0.03,0.05,0.03,0.00,0.09,0.03,0.05
0.00,0.00,0.05,0.02,0.00,0.05,0.07,0.02,0.02,0.01,0.03,0.08,0.00,0.00,0.06,0.05
0.06,0.05,0.02,0.05,0.02,0.05,0.00,0.02,0.00,0.00,0.02,0.03,0.00,0.00,0.00,0.00
0.04,0.02,0.00,0.02,0.04,0.00,0.04,0.02,0.00,0.01,0.03,0.02,0.00,0.00,0.03,0.15
0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.02,0.00,0.00,0.04,0.00,0.00
0.10,0.00,0.02,0.07,0.04,0.00,0.04,0.03,0.04,0.03,0.07,0.03,0.00,0.00,0.03,0.00
0.02,0.07,0.00,0.00,0.00,0.00,0.04,0.04,0.02,0.06,0.03,0.02,0.00,0.00,0.00,0.05
0.02,0.00,0.05,0.00,0.06,0.00,0.00,0.02,0.00,0.01,0.03,0.02,0.00,0.00,0.00,0.10
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.02,0.02,0.00,0.04,0.00,0.00
0.00,0.00,0.05,0.02,0.04,0.00,0.05,0.02,0.00,0.00,0.03,0.03,0.09,0.04,0.00,0.05
0.00,0.02,0.02,0.02,0.02,0.00,0.09,0.01,0.00,0.01,0.05,0.03,0.06,0.04,0.00,0.00
0.00,0.00,0.09,0.02,0.00,0.05,0.00,0.01,0.00,0.01,0.03,0.02,0.00,0.00,0.00,0.00
0.06,0.00,0.00,0.05,0.04,0.00,0.02,0.03,0.00,0.03,0.04,0.00,0.03,0.09,0.03,0.00
0.04,0.02,0.05,0.00,0.00,0.00,0.00,0.03,0.04,0.00,0.03,0.00,0.03,0.00,0.00,0.00
0.04,0.00,0.05,0.05,0.08,0.05,0.07,0.03,0.00,0.07,0.04,0.00,0.03,0.04,0.03,0.16
0.00,0.00,0.00,0.00,0.02,0.05,0.00,0.06,0.00,0.03,0.03,0.04,0.03,0.00,0.00,0.05
0.02,0.00,0.02,0.03,0.00,0.00,0.02,0.03,0.00,0.04,0.02,0.04,0.00,0.00,0.00,0.00
0.04,0.10,0.00,0.00,0.02,0.00,0.02,0.06,0.07,0.00,0.03,0.00,0.07,0.05,0.04,0.00
0.00,0.05,0.02,0.00,0.00,0.00,0.00,0.02,0.04,0.01,0.03,0.02,0.00,0.00,0.00,0.05
0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.01,0.00,0.03,0.00,0.04,0.00
0.07,0.02,0.00,0.18,0.08,0.00,0.07,0.05,0.07,0.03,0.06,0.04,0.03,0.05,0.07,0.00
0.04,0.07,0.00,0.00,0.02,0.00,0.00,0.02,0.07,0.01,0.02,0.00,0.00,0.09,0.00,0.00
0.02,0.10,0.03,0.21,0.08,0.00,0.12,0.05,0.09,0.05,0.04,0.00,0.10,0.05,0.04,0.06
0.05,0.00,0.05,0.03,0.00,0.16,0.00,0.04,0.00,0.03,0.04,0.04,0.07,0.05,0.00,0.00
0.00,0.00,0.08,0.16,0.06,0.00,0.05,0.04,0.12,0.03,0.03,0.08,0.00,0.14,0.07,0.00
0.05,0.05,0.00,0.05,0.02,0.00,0.02,0.04,0.07,0.06,0.04,0.00,0.00,0.05,0.04,0.00
0.02,0.05,0.00,0.00,0.00,0.06,0.00,0.04,0.07,0.00,0.02,0.00,0.00,0.10,0.00,0.00
0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.01,0.00,0.02,0.00,0.02,0.00,0.10,0.00,0.00
0.02,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00
0.00,0.03,0.00,0.00,0.00,0.06,0.03,0.01,0.02,0.02,0.01,0.04,0.03,0.05,0.00,0.00
0.00,0.05,0.03,0.00,0.00,0.11,0.00,0.02,0.05,0.02,0.03,0.00,0.04,0.05,0.00,0.00
0.00,0.00,0.00,0.03,0.09,0.06,0.05,0.01,0.02,0.00,0.03,0.00,0.00,0.05,0.00,0.00
0.02,0.05,0.06,0.06,0.06,0.00,0.00,0.03,0.12,0.06,0.09,0.02,0.04,0.05,0.00,0.06
0.00,0.03,0.03,0.00,0.02,0.06,0.03,0.01,0.02,0.00,0.03,0.00,0.00,0.05,0.04,0.12
0.02,0.06,0.00,0.00,0.00,0.00,0.08,0.08,0.02,0.05,0.04,0.04,0.00,0.00,0.00,0.12
0.02,0.08,0.06,0.00,0.00,0.06,0.08,0.02,0.07,0.03,0.03,0.00,0.00,0.05,0.00,0.00
0.00,0.08,0.06,0.03,0.04,0.06,0.03,0.04,0.07,0.02,0.05,0.00,0.07,0.10,0.04,0.00
0.00,0.03,0.03,0.03,0.02,0.00,0.00,0.02,0.07,0.00,0.03,0.00,0.07,0.10,0.00,0.00
0.03,0.06,0.03,0.03,0.02,0.00,0.00,0.03,0.07,0.00,0.04,0.02,0.07,0.10,0.04,0.00
0.10,0.06,0.03,0.06,0.07,0.12,0.05,0.06,0.10,0.00,0.06,0.02,0.07,0.16,0.04,0.00
0.00,0.03,0.03,0.00,0.00,0.06,0.00,0.00,0.03,0.00,0.01,0.00,0.00,0.11,0.00,0.00
0.00,0.00,0.00,0.03,0.05,0.00,0.00,0.01,0.03,0.00,0.01,0.00,0.00,0.00,0.00,0.00
0.05,0.03,0.06,0.06,0.07,0.00,0.00,0.03,0.03,0.02,0.05,0.00,0.08,0.05,0.00,0.00
0.00,0.12,0.06,0.03,0.09,0.12,0.03,0.04,0.10,0.02,0.05,0.02,0.11,0.16,0.12,0.00
0.00,0.03,0.03,0.03,0.05,0.00,0.00,0.01,0.08,0.00,0.03,0.00,0.08,0.11,0.00,0.00
0.00,0.03,0.06,0.03,0.02,0.00,0.03,0.02,0.05,0.00,0.05,0.00,0.08,0.11,0.00,0.00
0.03,0.12,0.03,0.03,0.02,0.13,0.06,0.04,0.08,0.02,0.03,0.00,0.08,0.11,0.04,0.00
0.00,0.03,0.09,0.03,0.02,0.00,0.03,0.01,0.08,0.00,0.05,0.00,0.08,0.11,0.00,0.00
0.00,0.03,0.03,0.03,0.05,0.13,0.00,0.03,0.08,0.02,0.07,0.02,0.08,0.11,0.00,0.00
0.03,0.00,0.00,0.00,0.02,0.00,0.00,0.01,0.03,0.00,0.02,0.00,0.00,0.06,0.00,0.00
0.03,0.06,0.06,0.03,0.00,0.06,0.03,0.00,0.00,0.00,0.01,0.00,0.08,0.00,0.00,0.00
0.03,0.06,0.03,0.03,0.02,0.06,0.06,0.01,0.05,0.04,0.01,0.02,0.00,0.00,0.00,0.07
0.00,0.06,0.03,0.03,0.05,0.06,0.00,0.03,0.03,0.00,0.04,0.00,0.12,0.06,0.00,0.00
0.03,0.06,0.07,0.07,0.05,0.00,0.00,0.10,0.19,0.07,0.09,0.00,0.08,0.17,0.04,0.00
0.03,0.10,0.10,0.10,0.12,0.00,0.03,0.07,0.17,0.04,0.08,0.02,0.12,0.17,0.04,0.07
0.00,0.03,0.03,0.03,0.00,0.00,0.03,0.00,0.06,0.00,0.01,0.00,0.00,0.11,0.00,0.00
0.00,0.06,0.00,0.14,0.02,0.00,0.00,0.04,0.11,0.02,0.03,0.02,0.08,0.06,0.00,0.00
0.06,0.06,0.00,0.03,0.05,0.07,0.00,0.05,0.06,0.04,0.06,0.02,0.08,0.17,0.00,0.00
0.00,0.13,0.00,0.03,0.02,0.00,0.03,0.02,0.11,0.00,0.06,0.00,0.08,0.17,0.00,0.00
0.06,0.07,0.10,0.07,0.07,0.07,0.00,0.03,0.09,0.00,0.08,0.04,0.00,0.12,0.00,0.00
0.03,0.07,0.03,0.07,0.03,0.00,0.03,0.04,0.09,0.06,0.07,0.02,0.17,0.06,0.05,0.07
0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.03,0.00,0.02,0.00,0.00,0.06,0.00,0.00
0.00,0.07,0.04,0.00,0.00,0.13,0.00,0.01,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00
0.00,0.10,0.00,0.00,0.03,0.00,0.00,0.00,0.06,0.00,0.02,0.05,0.00,0.00,0.05,0.00
0.03,0.10,0.07,0.04,0.08,0.00,0.06,0.04,0.03,0.08,0.04,0.07,0.17,0.06,0.00,0.00
0.06,0.14,0.11,0.08,0.13,0.21,0.03,0.08,0.09,0.06,0.06,0.09,0.13,0.12,0.05,0.07
0.06,0.07,0.04,0.04,0.03,0.00,0.00,0.02,0.09,0.04,0.04,0.02,0.18,0.12,0.00,0.00
0.06,0.07,0.12,0.12,0.08,0.00,0.00,0.02,0.09,0.11,0.05,0.05,0.14,0.12,0.00,0.00
0.13,0.21,0.23,0.08,0.05,0.00,0.03,0.25,0.15,0.09,0.08,0.02,0.23,0.18,0.00,0.08
0.06,0.07,0.08,0.08,0.03,0.00,0.00,0.03,0.12,0.07,0.07,0.05,0.18,0.12,0.00,0.08
0.10,0.04,0.00,0.00,0.03,0.00,0.00,0.00,0.06,0.02,0.04,0.00,0.00,0.06,0.00,0.00
0.00,0.11,0.04,0.04,0.08,0.00,0.03,0.06,0.03,0.12,0.06,0.05,0.28,0.18,0.00,0.00
0.10,0.04,0.20,0.09,0.11,0.00,0.00,0.03,0.06,0.12,0.06,0.05,0.14,0.12,0.00,0.00
0.07,0.12,0.04,0.13,0.03,0.00,0.00,0.04,0.10,0.10,0.10,0.12,0.15,0.12,0.00,0.00
0.10,0.08,0.04,0.09,0.03,0.00,0.00,0.02,0.10,0.05,0.05,0.05,0.15,0.13,0.00,0.00
0.03,0.00,0.07,0.06,0.02,0.08,0.07,0.02,0.07,0.02,0.10,0.03,0.00,0.14,0.21,0.06
0.10,0.00,0.10,0.06,0.02,0.08,0.10,0.04,0.00,0.02,0.07,0.05,0.00,0.14,0.21,0.18
0.03,0.00,0.00,0.03,0.00,0.00,0.07,0.01,0.00,0.02,0.05,0.00,0.05,0.00,0.00,0.00
0.03,0.00,0.03,0.03,0.00,0.08,0.10,0.04,0.00,0.02,0.12,0.08,0.00,0.13,0.21,0.06
0.03,0.04,0.03,0.03,0.00,0.15,0.07,0.04,0.03,0.04,0.09,0.05,0.00,0.13,0.26,0.12
0.10,0.00,0.03,0.03,0.02,0.08,0.07,0.04,0.00,0.02,0.07,0.05,0.00,0.13,0.26,0.06
0.03,0.00,0.03,0.00,0.02,0.00,0.00,0.01,0.00,0.00,0.01,0.02,0.00,0.00,0.00,0.00
0.10,0.00,0.10,0.12,0.02,0.07,0.10,0.09,0.00,0.04,0.16,0.15,0.00,0.20,0.30,0.36
0.03,0.04,0.03,0.12,0.02,0.07,0.10,0.04,0.00,0.02,0.08,0.02,0.00,0.13,0.25,0.06
0.03,0.00,0.00,0.00,0.04,0.00,0.00,0.01,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.03,0.00,0.00,0.07,0.00,0.00,0.00,0.02,0.03,0.00,0.00,0.00,0.00,0.00
0.13,0.29,0.03,0.14,0.02,0.07,0.12,0.09,0.10,0.12,0.15,0.07,0.05,0.13,0.29,0.06
0.03,0.00,0.03,0.14,0.02,0.07,0.09,0.04,0.03,0.06,0.08,0.05,0.00,0.13,0.28,0.06
0.03,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.06,0.02,0.04,0.00,0.05,0.00,0.00,0.00
0.06,0.00,0.06,0.11,0.04,0.07,0.06,0.05,0.00,0.06,0.16,0.05,0.05,0.12,0.19,0.06
0.19,0.00,0.03,0.16,0.04,0.14,0.12,0.07,0.00,0.04,0.11,0.07,0.09,0.12,0.00,0.00
0.06,0.08,0.03,0.13,0.04,0.20,0.06,0.05,0.00,0.04,0.01,0.05,0.00,0.06,0.18,0.06
0.00,0.04,0.11,0.16,0.02,0.07,0.06,0.05,0.00,0.07,0.04,0.02,0.05,0.06,0.18,0.05
0.06,0.00,0.03,0.08,0.00,0.07,0.06,0.03,0.03,0.02,0.06,0.02,0.00,0.06,0.18,0.05
0.03,0.00,0.03,0.10,0.02,0.13,0.06,0.03,0.00,0.05,0.02,0.07,0.00,0.06,0.23,0.05
0.06,0.00,0.00,0.00,0.02,0.00,0.00,0.01,0.03,0.02,0.03,0.00,0.00,0.06,0.09,0.00
0.00,0.00,0.05,0.00,0.00,0.00,0.03,0.00,0.06,0.00,0.01,0.00,0.00,0.00,0.00,0.00
0.03,0.04,0.03,0.10,0.02,0.07,0.06,0.05,0.00,0.04,0.04,0.04,0.04,0.24,0.22,0.05
0.06,0.00,0.05,0.10,0.00,0.07,0.06,0.02,0.00,0.05,0.05,0.02,0.04,0.06,0.18,0.05
0.03,0.04,0.05,0.07,0.02,0.20,0.08,0.03,0.03,0.05,0.05,0.02,0.04,0.06,0.22,0.11
0.03,0.04,0.05,0.07,0.00,0.07,0.08,0.07,0.00,0.02,0.04,0.02,0.09,0.12,0.17,0.05
0.03,0.04,0.13,0.12,0.07,0.06,0.08,0.03,0.00,0.07,0.04,0.11,0.04,0.11,0.17,0.05
0.03,0.07,0.03,0.02,0.03,0.00,0.00,0.01,0.00,0.02,0.02,0.04,0.00,0.00,0.00,0.00
0.05,0.07,0.12,0.09,0.03,0.00,0.08,0.04,0.00,0.02,0.05,0.04,0.00,0.06,0.12,0.00
0.00,0.00,0.02,0.09,0.03,0.00,0.05,0.02,0.03,0.02,0.01,0.02,0.00,0.06,0.16,0.00
0.03,0.00,0.02,0.09,0.03,0.00,0.08,0.05,0.00,0.02,0.03,0.04,0.00,0.11,0.12,0.00
0.05,0.07,0.02,0.09,0.03,0.06,0.08,0.05,0.03,0.08,0.04,0.09,0.04,0.06,0.16,0.00
0.00,0.04,0.12,0.04,0.06,0.00,0.10,0.09,0.00,0.09,0.08,0.06,0.08,0.05,0.23,0.10
0.05,0.00,0.05,0.06,0.03,0.06,0.08,0.05,0.00,0.06,0.08,0.08,0.08,0.05,0.15,0.00
0.03,0.07,0.18,0.11,0.10,0.00,0.13,0.09,0.00,0.08,0.11,0.06,0.08,0.16,0.18,0.05
0.05,0.00,0.02,0.06,0.03,0.00,0.05,0.05,0.00,0.02,0.04,0.02,0.00,0.11,0.11,0.05
0.03,0.00,0.07,0.04,0.03,0.00,0.05,0.06,0.03,0.03,0.06,0.04,0.00,0.11,0.18,0.05
0.05,0.07,0.07,0.08,0.02,0.11,0.05,0.06,0.05,0.03,0.04,0.02,0.04,0.10,0.11,0.00
0.02,0.00,0.04,0.08,0.06,0.06,0.10,0.06,0.05,0.07,0.06,0.04,0.08,0.00,0.03,0.05
0.12,0.03,0.06,0.12,0.05,0.11,0.12,0.04,0.00,0.10,0.03,0.06,0.08,0.05,0.14,0.00
0.02,0.03,0.00,0.00,0.02,0.00,0.00,0.01,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00
